line_id,date,description,amount,currency,classification,project_code,counterparty,fund,account,account_number,bank_account,mapping_method,rule_id,rule_version,decision_id,source_id,source_excerpt,source_location,close_id,export_profile
GL-0001,2026-06-30,10010 - Cash · Cash Paid,-457213.59,EUR,Cash FX gains / losses,,,2100,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Ashcombe Co-Invest L.P. | 10010 - Cash | Cash Paid | 71 GL rows | Dr 0.00 Cr 457,213.59 EUR","{'sheet': 'Investor-Level GL', 'row': 27008}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0057,2026-06-30,10020 - Investment Interest Receivable · Receivable: Investment Interest,329784.27,EUR,Receivable: PIK Interest acquired,,,7327,10016,,,rule,RULE-COA-011,v4c,,SRC-XLS-E80F1CD6,"D8 Co-Invest L.P. | 10020 - Investment Interest Receivable | Receivable: Investment Interest | 4 GL rows | Dr 1,945,655.10 Cr 1,615,870.83 EUR","{'sheet': 'Investor-Level GL', 'row': 25076}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0058,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: Unrealised Appreciation/(Depreciation),398961.89,EUR,Investment - Equity - Unrealized appreciation,,,7327,10040,,,rule,RULE-COA-027,v4c,,SRC-XLS-E80F1CD6,"D8 Co-Invest L.P. | 10170 - Investments Appreciation/(Depreciation) | Investment: Unrealised Appreciation/(Depreciation) | 8 GL rows | Dr 199,994,555.67 Cr 199,595,593.78 EUR","{'sheet': 'Investor-Level GL', 'row': 25066}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0059,2026-06-30,20010 - Creditors · Payable: Other,-69218.67,EUR,Other payables,,,7327,20022,,,rule,RULE-COA-031,v4c,,SRC-XLS-E80F1CD6,"D8 Co-Invest L.P. | 20010 - Creditors | Payable: Other | 4 GL rows | Dr 0.00 Cr 69,218.67 EUR","{'sheet': 'Investor-Level GL', 'row': 25054}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0060,2026-06-30,20020 - Accruals · Accruals: Expenses,-200.0,EUR,Accrued Expenses,,,7327,20030,,,rule,RULE-COA-034,v4c,,SRC-XLS-E80F1CD6,"D8 Co-Invest L.P. | 20020 - Accruals | Accruals: Expenses | 4 GL rows | Dr 11,800.00 Cr 12,000.00 EUR","{'sheet': 'Investor-Level GL', 'row': 25032}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0061,2026-06-30,20030 - General Partner Share Payable · Payable: General Partner Share,29.0,EUR,Management fees payable,,,7327,20015,,,rule,RULE-COA-037,v4c,,SRC-XLS-E80F1CD6,D8 Co-Invest L.P. | 20030 - General Partner Share Payable | Payable: General Partner Share | 6 GL rows | Dr 69.00 Cr 40.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 25038}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0062,2026-06-30,30040 - Income Attributed to GP re GP Share · General Partner Share Paid,-29.0,EUR,Expense: General Partner Profit Share,,,7327,50010,,,rule,RULE-COA-058,v4c,,SRC-XLS-E80F1CD6,D8 Co-Invest L.P. | 30040 - Income Attributed to GP re GP Share | General Partner Share Paid | 6 GL rows | Dr 40.00 Cr 69.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 25040}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0063,2026-06-30,40010 - Realised Gain/(Loss) - Formation Fees · Realised Gain/(Loss): Loss on Formation Fees,65000.0,EUR,Realised Loss: Investments,,,7327,40060,,,rule,RULE-COA-072,v4c,,SRC-XLS-E80F1CD6,"D8 Co-Invest L.P. | 40010 - Realised Gain/(Loss) - Formation Fees | Realised Gain/(Loss): Loss on Formation Fees | 2 GL rows | Dr 65,000.00 Cr 0.00 EUR","{'sheet': 'Investor-Level GL', 'row': 25052}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0064,2026-06-30,40030 - Unrealised Gain/(Loss) - Investments · Unrealised Gain/(Loss):  Gain on Investments,-398961.89,EUR,Unrealised Gain: Investments,,,7327,40066,,,rule,RULE-COA-073,v4c,,SRC-XLS-E80F1CD6,"D8 Co-Invest L.P. | 40030 - Unrealised Gain/(Loss) - Investments | Unrealised Gain/(Loss):  Gain on Investments | 8 GL rows | Dr 199,595,593.78 Cr 199,994,555.67 EUR","{'sheet': 'Investor-Level GL', 'row': 25064}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0065,2026-06-30,40100 - Interest Income - Investments · Income: Investment Interest Accrual,-329784.27,EUR,"Income: interest income, investment related",,,7327,40020,,,rule,RULE-COA-084,v4c,,SRC-XLS-E80F1CD6,"D8 Co-Invest L.P. | 40100 - Interest Income - Investments | Income: Investment Interest Accrual | 4 GL rows | Dr 1,615,870.83 Cr 1,945,655.10 EUR","{'sheet': 'Investor-Level GL', 'row': 25078}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0066,2026-06-30,50020 - Administration Fees · Expense: Administration Fees,4318.67,EUR,Expense: Adminstration fees,,,7327,50080,,,rule,RULE-COA-088,v4c,,SRC-XLS-E80F1CD6,"D8 Co-Invest L.P. | 50020 - Administration Fees | Expense: Administration Fees | 6 GL rows | Dr 9,718.67 Cr 5,400.00 EUR","{'sheet': 'Investor-Level GL', 'row': 25036}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0067,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (UK),100.0,EUR,Expense: Audit fees,,,7327,50090,,,rule,RULE-COA-091,v4c,,SRC-XLS-E80F1CD6,"D8 Co-Invest L.P. | 50040 - Audit Fees | Expense: Audit Fees (UK) | 4 GL rows | Dr 6,500.00 Cr 6,400.00 EUR","{'sheet': 'Investor-Level GL', 'row': 25034}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0068,2026-06-30,10010 - Cash · Cash Paid,-9227.98,USD,Cash FX gains / losses,,,1705,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"DJ4 Co-Invest L.P. | 10010 - Cash | Cash Paid | 10 GL rows | Dr 0.00 Cr 9,227.98 USD","{'sheet': 'Investor-Level GL', 'row': 26943}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0069,2026-06-30,10010 - Cash · Cash Received,51.95,USD,Cash FX gains / losses,,,1705,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,DJ4 Co-Invest L.P. | 10010 - Cash | Cash Received | 3 GL rows | Dr 51.95 Cr 0.00 USD,"{'sheet': 'Investor-Level GL', 'row': 26960}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0070,2026-06-30,10010 - Cash · Transfer between bank accounts,0.0,USD,Cash received,,,1705,10000,,,rule,RULE-COA-009,v4c,,SRC-XLS-E80F1CD6,"DJ4 Co-Invest L.P. | 10010 - Cash | Transfer between bank accounts | 2 GL rows | Dr 70,896.34 Cr 70,896.34 USD","{'sheet': 'Investor-Level GL', 'row': 26956}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0071,2026-06-30,10020 - Investment Interest Receivable · Receivable: Investment Interest,308254.16,USD,Receivable: PIK Interest acquired,,,1705,10016,,,rule,RULE-COA-011,v4c,,SRC-XLS-E80F1CD6,"DJ4 Co-Invest L.P. | 10020 - Investment Interest Receivable | Receivable: Investment Interest | 4 GL rows | Dr 1,924,178.47 Cr 1,615,924.31 USD","{'sheet': 'Investor-Level GL', 'row': 26934}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0072,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: Unrealised Appreciation/(Depreciation),-32704.64,USD,Investment - Equity - Unrealized appreciation,,,1705,10040,,,rule,RULE-COA-027,v4c,,SRC-XLS-E80F1CD6,"DJ4 Co-Invest L.P. | 10170 - Investments Appreciation/(Depreciation) | Investment: Unrealised Appreciation/(Depreciation) | 8 GL rows | Dr 476,244.18 Cr 508,948.82 USD","{'sheet': 'Investor-Level GL', 'row': 26930}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0073,2026-06-30,20020 - Accruals · Accruals: Expenses,-300.0,USD,Accrued Expenses,,,1705,20030,,,rule,RULE-COA-034,v4c,,SRC-XLS-E80F1CD6,"DJ4 Co-Invest L.P. | 20020 - Accruals | Accruals: Expenses | 2 GL rows | Dr 23,600.00 Cr 23,900.00 USD","{'sheet': 'Investor-Level GL', 'row': 26968}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0074,2026-06-30,20030 - General Partner Share Payable · Payable: General Partner Share,-25.0,USD,Management fees payable,,,1705,20015,,,rule,RULE-COA-037,v4c,,SRC-XLS-E80F1CD6,DJ4 Co-Invest L.P. | 20030 - General Partner Share Payable | Payable: General Partner Share | 2 GL rows | Dr 169.00 Cr 194.00 USD,"{'sheet': 'Investor-Level GL', 'row': 26973}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0075,2026-06-30,30040 - Income Attributed to GP re GP Share · General Partner Share Paid,25.0,USD,Expense: General Partner Profit Share,,,1705,50010,,,rule,RULE-COA-058,v4c,,SRC-XLS-E80F1CD6,DJ4 Co-Invest L.P. | 30040 - Income Attributed to GP re GP Share | General Partner Share Paid | 2 GL rows | Dr 194.00 Cr 169.00 USD,"{'sheet': 'Investor-Level GL', 'row': 26974}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0076,2026-06-30,40050 - Unrealised FX Gain/(Loss) - Investments · Unrealised Gain/(Loss): FX Gain or (Loss) on Investments,32704.64,USD,Unrealised Gain FX: Investments,,,1705,40067,,,rule,RULE-COA-076,v4c,,SRC-XLS-E80F1CD6,"DJ4 Co-Invest L.P. | 40050 - Unrealised FX Gain/(Loss) - Investments | Unrealised Gain/(Loss): FX Gain or (Loss) on Investments | 8 GL rows | Dr 508,948.82 Cr 476,244.18 USD","{'sheet': 'Investor-Level GL', 'row': 26931}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0077,2026-06-30,40070 - Interest Income - Bank · Income: Bank Interest Received,-51.95,USD,Income: Bank interest,,,1705,40051,,,rule,RULE-COA-080,v4c,,SRC-XLS-E80F1CD6,DJ4 Co-Invest L.P. | 40070 - Interest Income - Bank | Income: Bank Interest Received | 3 GL rows | Dr 0.00 Cr 51.95 USD,"{'sheet': 'Investor-Level GL', 'row': 26961}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0078,2026-06-30,40100 - Interest Income - Investments · Income: Investment Interest Accrual,-308254.16,USD,"Income: interest income, investment related",,,1705,40020,,,rule,RULE-COA-084,v4c,,SRC-XLS-E80F1CD6,"DJ4 Co-Invest L.P. | 40100 - Interest Income - Investments | Income: Investment Interest Accrual | 4 GL rows | Dr 1,615,924.31 Cr 1,924,178.47 USD","{'sheet': 'Investor-Level GL', 'row': 26935}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0079,2026-06-30,50020 - Administration Fees · Expense: Administration Fees,6857.63,USD,Expense: Adminstration fees,,,1705,50080,,,rule,RULE-COA-088,v4c,,SRC-XLS-E80F1CD6,"DJ4 Co-Invest L.P. | 50020 - Administration Fees | Expense: Administration Fees | 3 GL rows | Dr 13,057.63 Cr 6,200.00 USD","{'sheet': 'Investor-Level GL', 'row': 26942}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0080,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (UK),100.0,USD,Expense: Audit fees,,,1705,50090,,,rule,RULE-COA-091,v4c,,SRC-XLS-E80F1CD6,"DJ4 Co-Invest L.P. | 50040 - Audit Fees | Expense: Audit Fees (UK) | 2 GL rows | Dr 7,400.00 Cr 7,300.00 USD","{'sheet': 'Investor-Level GL', 'row': 26969}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0081,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (UK),2082.62,USD,Expense: Professional fee - Taxation Services,,,1705,50140,,,rule,RULE-COA-092,v4c,,SRC-XLS-E80F1CD6,"DJ4 Co-Invest L.P. | 50050 - Tax Compliance Fees | Expense: Tax Fees (UK) | 3 GL rows | Dr 5,582.62 Cr 3,500.00 USD","{'sheet': 'Investor-Level GL', 'row': 26946}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0082,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (US),100.0,USD,Expense: Professional fee - Taxation Services,,,1705,50140,,,rule,RULE-COA-093,v4c,,SRC-XLS-E80F1CD6,"DJ4 Co-Invest L.P. | 50050 - Tax Compliance Fees | Expense: Tax Fees (US) | 2 GL rows | Dr 6,700.00 Cr 6,600.00 USD","{'sheet': 'Investor-Level GL', 'row': 26971}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0083,2026-06-30,50200 - Running Expenses · Expense: Bank Charges,387.73,USD,Expense: bank charges,,,1705,50071,,,rule,RULE-COA-098,v4c,,SRC-XLS-E80F1CD6,DJ4 Co-Invest L.P. | 50200 - Running Expenses | Expense: Bank Charges | 8 GL rows | Dr 387.73 Cr 0.00 USD,"{'sheet': 'Investor-Level GL', 'row': 26944}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0084,2026-06-30,10010 - Cash · Cash Paid,-23665.47,USD,Cash FX gains / losses,,,5825,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"DR3 Co-Invest L.P. | 10010 - Cash | Cash Paid | 34 GL rows | Dr 0.00 Cr 23,665.47 USD","{'sheet': 'Investor-Level GL', 'row': 1792}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0085,2026-06-30,10010 - Cash · Cash Received,1080.26,USD,Cash FX gains / losses,,,5825,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,"DR3 Co-Invest L.P. | 10010 - Cash | Cash Received | 6 GL rows | Dr 1,080.26 Cr 0.00 USD","{'sheet': 'Investor-Level GL', 'row': 1808}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0086,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: Unrealised Appreciation/(Depreciation),1649063.27,USD,Investment - Equity - Unrealized appreciation,,,5825,10040,,,rule,RULE-COA-027,v4c,,SRC-XLS-E80F1CD6,"DR3 Co-Invest L.P. | 10170 - Investments Appreciation/(Depreciation) | Investment: Unrealised Appreciation/(Depreciation) | 4 GL rows | Dr 40,192,251.05 Cr 38,543,187.78 USD","{'sheet': 'Investor-Level GL', 'row': 1998}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0087,2026-06-30,20010 - Creditors · Payable: Other,-28268.72,USD,Other payables,,,5825,20022,,,rule,RULE-COA-031,v4c,,SRC-XLS-E80F1CD6,"DR3 Co-Invest L.P. | 20010 - Creditors | Payable: Other | 55 GL rows | Dr 468.10 Cr 28,736.82 USD","{'sheet': 'Investor-Level GL', 'row': 1834}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0088,2026-06-30,20010 - Creditors · Payable: Other (Release),9907.42,USD,Other payables (paid),,,5825,20022,,,rule,RULE-COA-032,v4c,,SRC-XLS-E80F1CD6,"DR3 Co-Invest L.P. | 20010 - Creditors | Payable: Other (Release) | 6 GL rows | Dr 9,907.42 Cr 0.00 USD","{'sheet': 'Investor-Level GL', 'row': 1898}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0089,2026-06-30,20020 - Accruals · Accruals: Expenses,-13683.61,USD,Accrued Expenses,,,5825,20030,,,rule,RULE-COA-034,v4c,,SRC-XLS-E80F1CD6,"DR3 Co-Invest L.P. | 20020 - Accruals | Accruals: Expenses | 6 GL rows | Dr 13,507.43 Cr 27,191.04 USD","{'sheet': 'Investor-Level GL', 'row': 1870}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0090,2026-06-30,20030 - General Partner Share Payable · Payable: General Partner Share,12.0,USD,Management fees payable,,,5825,20015,,,rule,RULE-COA-037,v4c,,SRC-XLS-E80F1CD6,DR3 Co-Invest L.P. | 20030 - General Partner Share Payable | Payable: General Partner Share | 4 GL rows | Dr 134.00 Cr 122.00 USD,"{'sheet': 'Investor-Level GL', 'row': 1882}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0091,2026-06-30,30040 - Income Attributed to GP re GP Share · General Partner Share Paid,-12.0,USD,Expense: General Partner Profit Share,,,5825,50010,,,rule,RULE-COA-058,v4c,,SRC-XLS-E80F1CD6,DR3 Co-Invest L.P. | 30040 - Income Attributed to GP re GP Share | General Partner Share Paid | 4 GL rows | Dr 122.00 Cr 134.00 USD,"{'sheet': 'Investor-Level GL', 'row': 1884}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0092,2026-06-30,40030 - Unrealised Gain/(Loss) - Investments · Unrealised Gain/(Loss):  Gain on Investments,-1649063.27,USD,Unrealised Gain: Investments,,,5825,40066,,,rule,RULE-COA-073,v4c,,SRC-XLS-E80F1CD6,"DR3 Co-Invest L.P. | 40030 - Unrealised Gain/(Loss) - Investments | Unrealised Gain/(Loss):  Gain on Investments | 4 GL rows | Dr 38,543,187.78 Cr 40,192,251.05 USD","{'sheet': 'Investor-Level GL', 'row': 1996}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0093,2026-06-30,40070 - Interest Income - Bank · Income: Bank Interest Received,-10987.68,USD,Income: Bank interest,,,5825,40051,,,rule,RULE-COA-080,v4c,,SRC-XLS-E80F1CD6,"DR3 Co-Invest L.P. | 40070 - Interest Income - Bank | Income: Bank Interest Received | 12 GL rows | Dr 0.00 Cr 10,987.68 USD","{'sheet': 'Investor-Level GL', 'row': 1806}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0094,2026-06-30,50020 - Administration Fees · Expense: Administration Fees,34591.36,USD,Expense: Adminstration fees,,,5825,50080,,,rule,RULE-COA-088,v4c,,SRC-XLS-E80F1CD6,"DR3 Co-Invest L.P. | 50020 - Administration Fees | Expense: Administration Fees | 12 GL rows | Dr 40,803.74 Cr 6,212.38 USD","{'sheet': 'Investor-Level GL', 'row': 1802}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0095,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (UK),22517.43,USD,Expense: Audit fees,,,5825,50090,,,rule,RULE-COA-091,v4c,,SRC-XLS-E80F1CD6,"DR3 Co-Invest L.P. | 50040 - Audit Fees | Expense: Audit Fees (UK) | 10 GL rows | Dr 29,812.48 Cr 7,295.05 USD","{'sheet': 'Investor-Level GL', 'row': 1826}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0096,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (UK),677.45,USD,Expense: Professional fee - Taxation Services,,,5825,50140,,,rule,RULE-COA-092,v4c,,SRC-XLS-E80F1CD6,DR3 Co-Invest L.P. | 50050 - Tax Compliance Fees | Expense: Tax Fees (UK) | 2 GL rows | Dr 677.45 Cr 0.00 USD,"{'sheet': 'Investor-Level GL', 'row': 1896}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0097,2026-06-30,50130 - Legal & Professional Fees · Expense: Legal & Professional Fees,4462.66,USD,Expense: Legal fees,,,5825,50130,,,rule,RULE-COA-095,v4c,,SRC-XLS-E80F1CD6,"DR3 Co-Invest L.P. | 50130 - Legal & Professional Fees | Expense: Legal & Professional Fees | 2 GL rows | Dr 4,462.66 Cr 0.00 USD","{'sheet': 'Investor-Level GL', 'row': 1918}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0098,2026-06-30,50200 - Running Expenses · Expense: Bank Charges,3368.9,USD,Expense: bank charges,,,5825,50071,,,rule,RULE-COA-098,v4c,,SRC-XLS-E80F1CD6,"DR3 Co-Invest L.P. | 50200 - Running Expenses | Expense: Bank Charges | 53 GL rows | Dr 3,368.90 Cr 0.00 USD","{'sheet': 'Investor-Level GL', 'row': 1790}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0099,2026-06-30,10010 - Cash · Cash Paid,-8913.15,USD,Cash FX gains / losses,,,9898,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"DR3-AIV Co-Invest L.P. | 10010 - Cash | Cash Paid | 41 GL rows | Dr 35,000,468.10 Cr 35,009,381.25 USD","{'sheet': 'Investor-Level GL', 'row': 2019}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0100,2026-06-30,10010 - Cash · Cash Paid (Multi-Currency),-912.83,USD,Cash paid,,,9898,10000,,,rule,RULE-COA-006,v4c,,SRC-XLS-E80F1CD6,DR3-AIV Co-Invest L.P. | 10010 - Cash | Cash Paid (Multi-Currency) | 33 GL rows | Dr 0.00 Cr 912.83 USD,"{'sheet': 'Investor-Level GL', 'row': 2025}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0101,2026-06-30,10010 - Cash · Cash Received,15.78,USD,Cash FX gains / losses,,,9898,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,DR3-AIV Co-Invest L.P. | 10010 - Cash | Cash Received | 5 GL rows | Dr 15.78 Cr 0.00 USD,"{'sheet': 'Investor-Level GL', 'row': 2103}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0102,2026-06-30,10050 - Sundry Receivables · Receivable: Other,-34990174.02,USD,Other receivables,,,9898,10022,,,rule,RULE-COA-013,v4c,,SRC-XLS-E80F1CD6,"DR3-AIV Co-Invest L.P. | 10050 - Sundry Receivables | Receivable: Other | 71 GL rows | Dr 10,294.08 Cr 35,000,468.10 USD","{'sheet': 'Investor-Level GL', 'row': 2022}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0103,2026-06-30,10050 - Sundry Receivables · Receivable: Other (Release),-15.78,USD,Other receivables (received),,,9898,10022,,,rule,RULE-COA-014,v4c,,SRC-XLS-E80F1CD6,DR3-AIV Co-Invest L.P. | 10050 - Sundry Receivables | Receivable: Other (Release) | 5 GL rows | Dr 0.00 Cr 15.78 USD,"{'sheet': 'Investor-Level GL', 'row': 2100}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0104,2026-06-30,10140 - Investments · Investment Equity: Purchase,35000000.0,USD,Investment - Equity - Purchase,,,9898,10030,,,rule,RULE-COA-017,v4c,,SRC-XLS-E80F1CD6,"DR3-AIV Co-Invest L.P. | 10140 - Investments | Investment Equity: Purchase | 3 GL rows | Dr 35,000,000.00 Cr 0.00 USD","{'sheet': 'Investor-Level GL', 'row': 2004}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0105,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: Unrealised Appreciation/(Depreciation),370039.35,USD,Investment - Equity - Unrealized appreciation,,,9898,10040,,,rule,RULE-COA-027,v4c,,SRC-XLS-E80F1CD6,"DR3-AIV Co-Invest L.P. | 10170 - Investments Appreciation/(Depreciation) | Investment: Unrealised Appreciation/(Depreciation) | 6 GL rows | Dr 35,370,039.35 Cr 35,000,000.00 USD","{'sheet': 'Investor-Level GL', 'row': 2010}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0106,2026-06-30,20030 - General Partner Share Payable · Payable: General Partner Share,-105.0,USD,Management fees payable,,,9898,20015,,,rule,RULE-COA-037,v4c,,SRC-XLS-E80F1CD6,DR3-AIV Co-Invest L.P. | 20030 - General Partner Share Payable | Payable: General Partner Share | 3 GL rows | Dr 0.00 Cr 105.00 USD,"{'sheet': 'Investor-Level GL', 'row': 2174}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0107,2026-06-30,30040 - Income Attributed to GP re GP Share · General Partner Share Paid,105.0,USD,Expense: General Partner Profit Share,,,9898,50010,,,rule,RULE-COA-058,v4c,,SRC-XLS-E80F1CD6,DR3-AIV Co-Invest L.P. | 30040 - Income Attributed to GP re GP Share | General Partner Share Paid | 3 GL rows | Dr 105.00 Cr 0.00 USD,"{'sheet': 'Investor-Level GL', 'row': 2177}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0108,2026-06-30,40030 - Unrealised Gain/(Loss) - Investments · Unrealised Gain/(Loss):  Gain on Investments,-370039.35,USD,Unrealised Gain: Investments,,,9898,40066,,,rule,RULE-COA-073,v4c,,SRC-XLS-E80F1CD6,"DR3-AIV Co-Invest L.P. | 40030 - Unrealised Gain/(Loss) - Investments | Unrealised Gain/(Loss):  Gain on Investments | 6 GL rows | Dr 35,000,000.00 Cr 35,370,039.35 USD","{'sheet': 'Investor-Level GL', 'row': 2007}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0109,2026-06-30,10010 - Cash · Cash Paid,-10000000.0,USD,Cash FX gains / losses,,,1368,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"H JX3 Co-Invest L.P. | 10010 - Cash | Cash Paid | 1 GL rows | Dr 0.00 Cr 10,000,000.00 USD","{'sheet': 'Investor-Level GL', 'row': 2301}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0110,2026-06-30,10010 - Cash · Cash Received,10000000.0,USD,Cash FX gains / losses,,,1368,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,"H JX3 Co-Invest L.P. | 10010 - Cash | Cash Received | 1 GL rows | Dr 10,000,000.00 Cr 0.00 USD","{'sheet': 'Investor-Level GL', 'row': 2302}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0111,2026-06-30,10020 - Investment Interest Receivable · Receivable: Investment Interest,18133.05,USD,Receivable: PIK Interest acquired,,,1368,10016,,,rule,RULE-COA-011,v4c,,SRC-XLS-E80F1CD6,"H JX3 Co-Invest L.P. | 10020 - Investment Interest Receivable | Receivable: Investment Interest | 2 GL rows | Dr 111,223.37 Cr 93,090.32 USD","{'sheet': 'Investor-Level GL', 'row': 2330}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0112,2026-06-30,10050 - Sundry Receivables · Receivable: Other,-10000000.0,USD,Other receivables,,,1368,10022,,,rule,RULE-COA-013,v4c,,SRC-XLS-E80F1CD6,"H JX3 Co-Invest L.P. | 10050 - Sundry Receivables | Receivable: Other | 1 GL rows | Dr 0.00 Cr 10,000,000.00 USD","{'sheet': 'Investor-Level GL', 'row': 2303}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
